new_user_id,Recency,Frequency,Monetary,last_purchase,R_Score,F_Score,M_Score,RFM_Score,RFM_Tag,Segment
UID_00326,287,1,43096.5,2024-03-19 20:40:15,2,1,5,8,215,需唤回
UID_00327,138,1,814.68,2024-08-15 01:52:27,4,1,2,7,412,潜力用户
UID_00328,54,1,587.52,2024-11-07 05:09:29,5,1,1,7,511,潜力用户
UID_00329,8,1,335.06,2024-12-23 11:47:13,5,1,1,7,511,潜力用户
UID_00330,251,1,595.96,2024-04-24 05:44:36,2,1,1,4,211,流失风险
UID_00331,314,1,1139.5,2024-02-21 13:14:02,1,1,2,4,112,流失风险
UID_00332,73,1,4772.12,2024-10-19 20:59:12,4,1,4,9,414,高价值
UID_00333,263,1,1118.4,2024-04-12 22:36:07,2,1,2,5,212,流失风险
UID_00334,99,1,1364.92,2024-09-23 22:34:20,4,1,3,8,413,潜力用户
UID_00335,19,1,502.71,2024-12-12 14:41:55,5,1,1,7,511,潜力用户
UID_00336,226,1,361.71,2024-05-19 01:18:28,2,1,1,4,211,流失风险
UID_00337,267,1,4516.25,2024-04-08 14:27:49,2,1,4,7,214,需唤回
UID_00338,53,1,2149.35,2024-11-08 06:25:04,5,1,3,9,513,潜力用户
UID_00339,333,1,1917.96,2024-02-02 10:46:51,1,1,3,5,113,需唤回
UID_00340,68,1,1582.09,2024-10-24 06:42:13,5,1,3,9,513,潜力用户
UID_00341,154,1,2942.92,2024-07-30 21:53:16,3,1,4,8,314,高价值
UID_00342,345,1,226.3,2024-01-21 17:09:23,1,1,1,3,111,流失风险
UID_00343,102,1,2489.73,2024-09-20 14:48:35,4,1,3,8,413,潜力用户
UID_00344,333,1,833.76,2024-02-02 07:21:47,1,1,2,4,112,流失风险
UID_00345,297,1,1912.05,2024-03-09 19:44:17,1,1,3,5,113,需唤回
UID_00346,296,1,1469.25,2024-03-09 23:36:36,1,1,3,5,113,需唤回
UID_00347,272,1,1072.2,2024-04-03 20:44:59,2,1,2,5,212,流失风险
UID_00348,168,1,1576.2,2024-07-16 20:03:37,3,1,3,7,313,一般用户
UID_00349,351,1,4860.55,2024-01-15 02:20:26,1,1,4,6,114,需唤回
UID_00350,130,1,1678.86,2024-08-23 13:00:12,4,1,3,8,413,潜力用户
UID_00351,128,1,1379.8,2024-08-25 08:25:48,4,1,3,8,413,潜力用户
UID_00352,299,1,3203.28,2024-03-07 08:16:45,1,1,4,6,114,需唤回
UID_00353,236,1,2468.9,2024-05-09 12:50:05,2,1,3,6,213,需唤回
UID_00354,13,1,2636.68,2024-12-18 04:01:34,5,1,4,10,514,高价值
UID_00355,330,1,2007.8,2024-02-05 21:22:37,1,1,3,5,113,需唤回
UID_00356,172,1,2233.02,2024-07-12 02:38:01,3,1,3,7,313,一般用户
UID_00357,189,1,856.05,2024-06-25 12:14:35,3,1,2,6,312,一般用户
UID_00358,210,1,1879.88,2024-06-04 03:53:27,3,1,3,7,313,一般用户
UID_00359,39,1,1675.92,2024-11-22 00:01:12,5,1,3,9,513,潜力用户
UID_00360,363,1,14288.37,2024-01-03 10:07:18,1,1,5,7,115,需唤回
UID_00361,181,1,3480.16,2024-07-03 07:30:42,3,1,4,8,314,高价值
UID_00362,355,1,3756.68,2024-01-11 10:38:34,1,1,4,6,114,需唤回
UID_00363,323,1,34990.56,2024-02-12 19:46:17,1,1,5,7,115,需唤回
UID_00364,275,1,2157.52,2024-03-31 11:56:38,2,1,3,6,213,需唤回
UID_00365,310,1,656.57,2024-02-25 22:16:32,1,1,2,4,112,流失风险
UID_00366,32,1,745.92,2024-11-29 12:19:47,5,1,2,8,512,潜力用户
UID_00367,139,1,2146.8,2024-08-14 18:29:03,4,1,3,8,413,潜力用户
UID_00368,352,1,114.28,2024-01-14 22:10:17,1,1,1,3,111,流失风险
UID_00369,165,1,15165.95,2024-07-19 09:55:47,3,1,5,9,315,高价值
UID_00370,312,1,546.58,2024-02-23 11:05:06,1,1,1,3,111,流失风险
UID_00371,22,1,2912.0,2024-12-09 23:06:34,5,1,4,10,514,高价值
UID_00372,271,1,11881.55,2024-04-04 13:41:38,2,1,5,8,215,需唤回
UID_00373,213,1,1719.32,2024-06-01 13:37:30,3,1,3,7,313,一般用户
UID_00374,113,1,232.74,2024-09-09 23:04:32,4,1,1,6,411,潜力用户
UID_00375,202,1,12306.46,2024-06-12 15:46:25,3,1,5,9,315,高价值
UID_00376,280,1,4526.61,2024-03-26 02:05:05,2,1,4,7,214,需唤回
UID_00377,267,1,13187.97,2024-04-08 20:07:54,2,1,5,8,215,需唤回
UID_00378,306,1,83.0,2024-02-29 20:19:56,1,1,1,3,111,流失风险
UID_00379,100,1,983.04,2024-09-22 03:35:51,4,1,2,7,412,潜力用户
UID_00380,292,1,921.26,2024-03-14 02:44:33,2,1,2,5,212,流失风险
UID_00381,328,1,6340.62,2024-02-07 21:47:16,1,1,5,7,115,需唤回
UID_00382,274,1,1301.58,2024-04-01 16:09:41,2,1,2,5,212,流失风险
UID_00383,230,1,224.81,2024-05-15 15:36:59,2,1,1,4,211,流失风险
UID_00384,180,1,2369.82,2024-07-04 01:45:22,3,1,3,7,313,一般用户
UID_00385,178,1,117.93,2024-07-06 06:33:11,3,1,1,5,311,一般用户
UID_00386,71,1,1334.92,2024-10-21 13:03:04,5,1,3,9,513,潜力用户
UID_00387,297,1,532.38,2024-03-09 05:41:23,1,1,1,3,111,流失风险
UID_00388,262,1,1731.0,2024-04-13 15:34:28,2,1,3,6,213,需唤回
UID_00389,308,1,688.84,2024-02-27 21:56:24,1,1,2,4,112,流失风险
UID_00390,105,1,926.3,2024-09-17 16:14:13,4,1,2,7,412,潜力用户
UID_00391,173,1,627.18,2024-07-11 15:02:18,3,1,2,6,312,一般用户
UID_00392,99,1,523.3,2024-09-23 18:09:59,4,1,1,6,411,潜力用户
UID_00393,81,1,1707.64,2024-10-11 18:45:18,4,1,3,8,413,潜力用户
UID_00394,28,1,752.74,2024-12-03 20:18:19,5,1,2,8,512,潜力用户
UID_00395,117,1,872.54,2024-09-05 11:11:51,4,1,2,7,412,潜力用户
UID_00396,249,1,1603.75,2024-04-26 12:09:16,2,1,3,6,213,需唤回
UID_00397,245,1,4527.6,2024-04-30 19:09:19,2,1,4,7,214,需唤回
UID_00398,204,1,1657.86,2024-06-10 13:32:33,3,1,3,7,313,一般用户
UID_00399,337,1,322.45,2024-01-29 12:14:57,1,1,1,3,111,流失风险
UID_00400,134,1,1182.15,2024-08-19 05:05:12,4,1,2,7,412,潜力用户
UID_00401,202,1,2042.25,2024-06-12 22:13:48,3,1,3,7,313,一般用户
UID_00402,170,1,12823.29,2024-07-14 04:15:10,3,1,5,9,315,高价值
UID_00403,241,1,482.75,2024-05-04 05:51:00,2,1,1,4,211,流失风险
UID_00404,279,1,2811.3,2024-03-27 22:13:42,2,1,4,7,214,需唤回
UID_00405,288,1,4254.45,2024-03-18 09:35:02,2,1,4,7,214,需唤回
UID_00406,16,1,1649.6,2024-12-15 23:30:36,5,1,3,9,513,潜力用户
UID_00407,75,1,9571.42,2024-10-17 07:26:42,4,1,5,10,415,高价值
UID_00408,31,1,112.3,2024-11-30 21:40:14,5,1,1,7,511,潜力用户
UID_00409,349,1,416.9,2024-01-17 12:13:09,1,1,1,3,111,流失风险
UID_00410,42,1,359.23,2024-11-19 16:24:12,5,1,1,7,511,潜力用户
UID_00411,94,1,2052.85,2024-09-28 02:08:39,4,1,3,8,413,潜力用户
UID_00412,181,1,913.47,2024-07-03 10:33:49,3,1,2,6,312,一般用户
UID_00413,221,1,1767.46,2024-05-24 06:46:00,2,1,3,6,213,需唤回
UID_00414,29,1,882.07,2024-12-02 16:05:13,5,1,2,8,512,潜力用户
UID_00415,9,1,8261.4,2024-12-22 02:27:22,5,1,5,11,515,高价值
UID_00416,302,1,4335.3,2024-03-04 15:03:18,1,1,4,6,114,需唤回
UID_00417,20,1,278.84,2024-12-10 23:31:30,5,1,1,7,511,潜力用户
UID_00418,332,1,3348.56,2024-02-03 01:09:28,1,1,4,6,114,需唤回
UID_00419,193,1,15678.5,2024-06-21 19:22:21,3,1,5,9,315,高价值
UID_00420,238,1,930.58,2024-05-07 08:43:26,2,1,2,5,212,流失风险
UID_00421,43,1,1019.48,2024-11-18 04:17:25,5,1,2,8,512,潜力用户
UID_00422,185,1,1499.76,2024-06-29 07:41:01,3,1,3,7,313,一般用户
UID_00423,151,1,89.04,2024-08-02 12:56:26,3,1,1,5,311,一般用户
UID_00424,41,1,562.73,2024-11-20 05:34:20,5,1,1,7,511,潜力用户
UID_00425,245,1,543.4,2024-04-30 18:00:17,2,1,1,4,211,流失风险
UID_00426,30,1,8216.61,2024-12-01 18:46:31,5,1,5,11,515,高价值
UID_00427,152,1,1795.14,2024-08-01 20:30:27,3,1,3,7,313,一般用户
UID_00428,173,1,3726.25,2024-07-11 18:32:12,3,1,4,8,314,高价值
UID_00429,363,1,1021.44,2024-01-03 00:47:26,1,1,2,4,112,流失风险
UID_00430,203,1,9147.04,2024-06-11 20:02:20,3,1,5,9,315,高价值
UID_00431,90,1,1440.12,2024-10-02 16:03:02,4,1,3,8,413,潜力用户
UID_00432,56,1,3503.79,2024-11-05 09:24:51,5,1,4,10,514,高价值
UID_00433,267,1,159.4,2024-04-08 22:43:45,2,1,1,4,211,流失风险
UID_00434,188,1,2204.16,2024-06-26 10:23:04,3,1,3,7,313,一般用户
UID_00435,352,1,3968.04,2024-01-14 21:17:18,1,1,4,6,114,需唤回
UID_00436,218,1,1535.2,2024-05-27 12:14:18,2,1,3,6,213,需唤回
UID_00437,233,1,2256.15,2024-05-12 18:45:06,2,1,3,6,213,需唤回
UID_00438,259,1,2613.64,2024-04-16 07:49:00,2,1,4,7,214,需唤回
UID_00439,210,1,2779.29,2024-06-04 17:05:50,3,1,4,8,314,高价值
UID_00440,139,1,3112.44,2024-08-14 19:57:40,4,1,4,9,414,高价值
UID_00441,23,1,77.92,2024-12-08 19:37:18,5,1,1,7,511,潜力用户
UID_00442,7,1,1675.08,2024-12-24 17:57:47,5,1,3,9,513,潜力用户
UID_00443,123,1,870.04,2024-08-30 01:15:35,4,1,2,7,412,潜力用户
UID_00444,145,1,1996.0,2024-08-08 14:44:19,3,1,3,7,313,一般用户
UID_00445,192,1,326.63,2024-06-22 03:47:09,3,1,1,5,311,一般用户
UID_00446,69,1,1450.26,2024-10-23 06:44:16,5,1,3,9,513,潜力用户
UID_00447,153,1,4293.56,2024-07-31 14:03:56,3,1,4,8,314,高价值
UID_00448,142,1,361.75,2024-08-11 23:25:15,4,1,1,6,411,潜力用户
UID_00449,226,1,605.36,2024-05-19 07:27:05,2,1,1,4,211,流失风险
UID_00450,256,1,554.22,2024-04-19 08:40:37,2,1,1,4,211,流失风险
UID_00451,28,1,19551.8,2024-12-03 17:14:36,5,1,5,11,515,高价值
UID_00452,160,1,3949.64,2024-07-24 16:43:44,3,1,4,8,314,高价值
UID_00453,210,1,137.89,2024-06-04 06:57:25,3,1,1,5,311,一般用户
UID_00454,60,1,5069.6,2024-11-01 05:19:30,5,1,4,10,514,高价值
UID_00455,192,1,1988.72,2024-06-22 18:06:58,3,1,3,7,313,一般用户
UID_00456,217,1,1908.96,2024-05-28 18:29:41,2,1,3,6,213,需唤回
UID_00457,264,1,396.72,2024-04-11 20:40:33,2,1,1,4,211,流失风险
UID_00458,332,1,29312.6,2024-02-03 21:48:03,1,1,5,7,115,需唤回
UID_00459,27,1,1924.5,2024-12-04 08:56:01,5,1,3,9,513,潜力用户
UID_00460,133,1,1266.1,2024-08-20 07:15:49,4,1,2,7,412,潜力用户
UID_00461,102,1,125.95,2024-09-20 02:21:53,4,1,1,6,411,潜力用户
UID_00462,51,1,7928.78,2024-11-10 14:05:02,5,1,5,11,515,高价值
UID_00463,54,1,741.74,2024-11-07 18:22:01,5,1,2,8,512,潜力用户
UID_00464,147,1,2978.52,2024-08-06 17:28:01,3,1,4,8,314,高价值
UID_00465,125,1,2965.12,2024-08-28 06:18:17,4,1,4,9,414,高价值
UID_00466,84,1,3974.38,2024-10-08 05:17:29,4,1,4,9,414,高价值
UID_00467,168,1,1984.1,2024-07-16 13:04:16,3,1,3,7,313,一般用户
UID_00468,269,1,642.48,2024-04-06 00:52:41,2,1,2,5,212,流失风险
UID_00469,90,1,1774.84,2024-10-02 16:25:04,4,1,3,8,413,潜力用户
UID_00470,347,1,238.58,2024-01-19 05:12:24,1,1,1,3,111,流失风险
UID_00471,191,1,1837.64,2024-06-23 07:53:02,3,1,3,7,313,一般用户
UID_00472,324,1,22038.1,2024-02-11 17:30:20,1,1,5,7,115,需唤回
UID_00473,7,1,1780.5,2024-12-24 11:49:12,5,1,3,9,513,潜力用户
UID_00474,239,1,31176.96,2024-05-06 08:22:29,2,1,5,8,215,需唤回
UID_00475,359,1,2507.46,2024-01-07 18:02:13,1,1,3,5,113,需唤回
UID_00476,196,1,19190.8,2024-06-18 08:56:06,3,1,5,9,315,高价值
UID_00477,330,1,998.86,2024-02-05 05:31:27,1,1,2,4,112,流失风险
UID_00478,173,1,22494.4,2024-07-11 03:57:07,3,1,5,9,315,高价值
UID_00479,313,1,3007.88,2024-02-22 11:09:13,1,1,4,6,114,需唤回
UID_00480,142,1,4433.96,2024-08-11 22:04:42,4,1,4,9,414,高价值
UID_00481,137,1,9540.9,2024-08-16 20:59:37,4,1,5,10,415,高价值
UID_00482,133,1,11348.7,2024-08-20 07:54:13,4,1,5,10,415,高价值
UID_00483,270,1,410.46,2024-04-05 03:28:06,2,1,1,4,211,流失风险
UID_00484,125,1,1830.87,2024-08-28 05:25:20,4,1,3,8,413,潜力用户
UID_00485,60,1,1581.9,2024-11-01 13:15:03,5,1,3,9,513,潜力用户
UID_00486,92,1,406.74,2024-09-30 18:25:39,4,1,1,6,411,潜力用户
UID_00487,43,1,1335.25,2024-11-18 17:19:48,5,1,3,9,513,潜力用户
UID_00488,294,1,10967.6,2024-03-12 09:03:45,1,1,5,7,115,需唤回
UID_00489,4,1,3542.72,2024-12-27 11:58:45,5,1,4,10,514,高价值
UID_00490,148,1,1301.9,2024-08-05 20:00:05,3,1,2,6,312,一般用户
UID_00491,123,1,980.96,2024-08-30 11:05:03,4,1,2,7,412,潜力用户
UID_00492,82,1,1338.93,2024-10-10 06:32:11,4,1,3,8,413,潜力用户
UID_00493,323,1,469.18,2024-02-12 12:08:25,1,1,1,3,111,流失风险
UID_00494,32,1,1698.87,2024-11-29 20:51:04,5,1,3,9,513,潜力用户
UID_00495,299,1,23750.1,2024-03-07 10:05:13,1,1,5,7,115,需唤回
UID_00496,226,1,308.88,2024-05-19 04:01:30,2,1,1,4,211,流失风险
UID_00497,157,1,902.24,2024-07-27 04:52:19,3,1,2,6,312,一般用户
UID_00498,88,1,3498.84,2024-10-04 22:18:35,4,1,4,9,414,高价值
UID_00499,107,1,2920.83,2024-09-15 18:40:28,4,1,4,9,414,高价值
UID_00500,139,1,155.48,2024-08-14 00:13:54,4,1,1,6,411,潜力用户
UID_00501,278,1,6316.96,2024-03-28 08:27:23,2,1,5,8,215,需唤回
UID_00502,284,1,1824.61,2024-03-22 01:14:16,2,1,3,6,213,需唤回
UID_00503,71,1,666.9,2024-10-21 21:19:35,5,1,2,8,512,潜力用户
UID_00504,204,1,218.82,2024-06-10 20:53:00,3,1,1,5,311,一般用户
UID_00505,222,1,443.18,2024-05-23 16:49:20,2,1,1,4,211,流失风险
UID_00506,194,1,76.4,2024-06-20 00:12:34,3,1,1,5,311,一般用户
UID_00507,304,1,3853.4,2024-03-02 15:09:18,1,1,4,6,114,需唤回
UID_00508,309,1,3310.6,2024-02-26 04:39:11,1,1,4,6,114,需唤回
UID_00509,215,1,1550.58,2024-05-30 02:10:41,3,1,3,7,313,一般用户
UID_00510,258,1,675.56,2024-04-17 16:22:09,2,1,2,5,212,流失风险
UID_00511,128,1,8031.68,2024-08-25 09:45:59,4,1,5,10,415,高价值
UID_00512,303,1,1936.74,2024-03-03 05:00:37,1,1,3,5,113,需唤回
UID_00513,244,1,2066.44,2024-05-01 19:39:10,2,1,3,6,213,需唤回
UID_00514,328,1,2747.64,2024-02-07 10:24:59,1,1,4,6,114,需唤回
UID_00515,1,1,1168.47,2024-12-30 02:01:41,5,1,2,8,512,潜力用户
UID_00516,347,1,64.3,2024-01-19 02:11:22,1,1,1,3,111,流失风险
UID_00517,25,1,291.85,2024-12-06 12:58:25,5,1,1,7,511,潜力用户
UID_00518,54,1,280.54,2024-11-07 14:54:00,5,1,1,7,511,潜力用户
UID_00519,335,1,1879.0,2024-01-31 10:03:26,1,1,3,5,113,需唤回
UID_00520,201,1,29515.52,2024-06-13 15:54:08,3,1,5,9,315,高价值
UID_00521,310,1,10584.84,2024-02-25 06:05:32,1,1,5,7,115,需唤回
UID_00522,35,1,2097.0,2024-11-26 12:43:37,5,1,3,9,513,潜力用户
UID_00523,80,1,3289.4,2024-10-12 18:05:59,4,1,4,9,414,高价值
UID_00524,29,1,389.7,2024-12-02 14:44:19,5,1,1,7,511,潜力用户
UID_00525,289,1,1610.07,2024-03-17 00:51:43,2,1,3,6,213,需唤回
UID_00526,299,1,1335.45,2024-03-07 18:46:54,1,1,3,5,113,需唤回
UID_00527,91,1,902.76,2024-10-01 00:43:42,4,1,2,7,412,潜力用户
UID_00528,122,1,2862.57,2024-08-31 22:09:17,4,1,4,9,414,高价值
UID_00529,227,1,951.82,2024-05-18 21:54:49,2,1,2,5,212,流失风险
UID_00530,39,1,1940.61,2024-11-22 16:55:58,5,1,3,9,513,潜力用户
UID_00531,5,1,2384.56,2024-12-26 18:35:31,5,1,3,9,513,潜力用户
UID_00532,145,1,12556.26,2024-08-08 04:14:47,3,1,5,9,315,高价值
UID_00533,110,1,13086.68,2024-09-12 03:14:40,4,1,5,10,415,高价值
UID_00534,178,1,2251.95,2024-07-06 01:01:38,3,1,3,7,313,一般用户
UID_00535,115,1,533.79,2024-09-07 06:33:54,4,1,1,6,411,潜力用户
UID_00536,333,1,4510.8,2024-02-02 20:04:45,1,1,4,6,114,需唤回
UID_00537,37,1,47503.85,2024-11-24 19:42:40,5,1,5,11,515,高价值
UID_00538,252,1,189.4,2024-04-23 10:49:39,2,1,1,4,211,流失风险
UID_00539,297,1,136.2,2024-03-09 08:20:03,1,1,1,3,111,流失风险
UID_00540,165,1,144.4,2024-07-19 19:05:13,3,1,1,5,311,一般用户
UID_00541,2,1,3460.6,2024-12-29 16:34:38,5,1,4,10,514,高价值
UID_00542,356,1,246.38,2024-01-10 10:16:56,1,1,1,3,111,流失风险
UID_00543,147,1,108.12,2024-08-06 09:05:57,3,1,1,5,311,一般用户
UID_00544,339,1,161.68,2024-01-27 05:18:07,1,1,1,3,111,流失风险
UID_00545,25,1,96.04,2024-12-06 15:55:58,5,1,1,7,511,潜力用户
UID_00546,14,1,1933.23,2024-12-17 10:50:14,5,1,3,9,513,潜力用户
UID_00547,297,1,1017.09,2024-03-09 11:09:09,1,1,2,4,112,流失风险
UID_00548,114,1,18839.82,2024-09-08 22:45:01,4,1,5,10,415,高价值
UID_00549,325,1,154.02,2024-02-10 21:04:17,1,1,1,3,111,流失风险
UID_00550,104,1,994.68,2024-09-18 08:04:40,4,1,2,7,412,潜力用户
UID_00551,13,1,1962.44,2024-12-18 20:21:36,5,1,3,9,513,潜力用户
UID_00552,10,1,440.06,2024-12-21 08:54:45,5,1,1,7,511,潜力用户
UID_00553,273,1,17261.44,2024-04-02 18:13:07,2,1,5,8,215,需唤回
UID_00554,215,1,359.64,2024-05-30 17:00:23,3,1,1,5,311,一般用户
UID_00555,85,1,4252.89,2024-10-07 05:19:38,4,1,4,9,414,高价值
UID_00556,202,1,451.1,2024-06-12 06:46:11,3,1,1,5,311,一般用户
UID_00557,331,1,11244.51,2024-02-04 06:53:56,1,1,5,7,115,需唤回
UID_00558,222,1,6756.39,2024-05-23 05:54:42,2,1,5,8,215,需唤回
UID_00559,339,1,927.9,2024-01-27 15:18:09,1,1,2,4,112,流失风险
UID_00560,234,1,27401.79,2024-05-10 23:57:23,2,1,5,8,215,需唤回
UID_00561,299,1,2953.83,2024-03-07 03:08:59,1,1,4,6,114,需唤回
UID_00562,65,1,1083.16,2024-10-27 01:42:53,5,1,2,8,512,潜力用户
UID_00563,346,1,3715.64,2024-01-20 00:56:34,1,1,4,6,114,需唤回
UID_00564,12,1,248.98,2024-12-19 07:35:46,5,1,1,7,511,潜力用户
UID_00565,137,1,1807.96,2024-08-16 06:58:32,4,1,3,8,413,潜力用户
UID_00566,320,1,8643.24,2024-02-15 02:45:58,1,1,5,7,115,需唤回
UID_00567,20,1,811.96,2024-12-11 04:30:11,5,1,2,8,512,潜力用户
UID_00568,215,1,4302.65,2024-05-30 19:48:48,3,1,4,8,314,高价值
UID_00569,129,1,2607.28,2024-08-24 14:24:29,4,1,4,9,414,高价值
UID_00570,193,1,1161.94,2024-06-21 22:23:51,3,1,2,6,312,一般用户
UID_00571,243,1,11511.06,2024-05-02 21:48:43,2,1,5,8,215,需唤回
UID_00572,155,1,990.92,2024-07-29 00:42:17,3,1,2,6,312,一般用户
UID_00573,8,1,1288.44,2024-12-23 05:10:42,5,1,2,8,512,潜力用户
UID_00574,249,1,498.42,2024-04-26 15:29:49,2,1,1,4,211,流失风险
UID_00575,209,1,3261.4,2024-06-05 20:36:27,3,1,4,8,314,高价值
UID_00576,333,1,3331.84,2024-02-02 10:38:11,1,1,4,6,114,需唤回
UID_00577,114,1,2728.68,2024-09-08 14:03:44,4,1,4,9,414,高价值
UID_00578,206,1,1283.3,2024-06-08 09:12:16,3,1,2,6,312,一般用户
UID_00579,228,1,2389.92,2024-05-17 19:28:17,2,1,3,6,213,需唤回
UID_00580,335,1,1681.2,2024-01-31 04:26:43,1,1,3,5,113,需唤回
UID_00581,223,1,6076.86,2024-05-22 10:51:05,2,1,5,8,215,需唤回
UID_00582,327,1,539.48,2024-02-08 13:48:02,1,1,1,3,111,流失风险
UID_00583,85,1,6711.96,2024-10-07 13:29:09,4,1,5,10,415,高价值
UID_00584,142,1,12247.8,2024-08-11 03:44:08,4,1,5,10,415,高价值
UID_00585,5,1,3926.0,2024-12-26 06:06:00,5,1,4,10,514,高价值
UID_00586,253,1,2809.48,2024-04-22 12:24:43,2,1,4,7,214,需唤回
UID_00587,191,1,4047.12,2024-06-23 21:02:57,3,1,4,8,314,高价值
UID_00588,253,1,1241.88,2024-04-22 21:42:54,2,1,2,5,212,流失风险
UID_00589,53,1,1711.55,2024-11-08 05:04:01,5,1,3,9,513,潜力用户
UID_00590,194,1,5398.23,2024-06-20 22:36:16,3,1,5,9,315,高价值
UID_00591,172,1,555.66,2024-07-12 15:25:12,3,1,1,5,311,一般用户
UID_00592,22,1,1040.22,2024-12-09 22:21:01,5,1,2,8,512,潜力用户
UID_00593,82,1,862.95,2024-10-10 18:16:03,4,1,2,7,412,潜力用户
UID_00594,2,1,2866.56,2024-12-29 15:02:11,5,1,4,10,514,高价值
UID_00595,199,1,3224.25,2024-06-15 11:33:46,3,1,4,8,314,高价值
UID_00596,170,1,1873.65,2024-07-14 17:40:46,3,1,3,7,313,一般用户
UID_00597,352,1,1796.2,2024-01-14 11:56:51,1,1,3,5,113,需唤回
UID_00598,282,1,7660.8,2024-03-24 13:32:59,2,1,5,8,215,需唤回
UID_00599,269,1,9706.41,2024-04-06 14:52:21,2,1,5,8,215,需唤回
UID_00600,129,1,3692.2,2024-08-24 11:36:41,4,1,4,9,414,高价值
UID_00601,223,1,1042.64,2024-05-22 15:08:59,2,1,2,5,212,流失风险
UID_00602,249,1,285.2,2024-04-26 05:36:07,2,1,1,4,211,流失风险
UID_00603,85,1,4293.6,2024-10-07 04:43:41,4,1,4,9,414,高价值
UID_00604,300,1,1623.76,2024-03-06 10:26:57,1,1,3,5,113,需唤回
UID_00605,200,1,1475.0,2024-06-14 16:34:16,3,1,3,7,313,一般用户
UID_00606,247,1,1730.28,2024-04-28 09:15:34,2,1,3,6,213,需唤回
UID_00607,213,1,1824.63,2024-06-01 22:59:30,3,1,3,7,313,一般用户
UID_00608,140,1,773.43,2024-08-13 02:33:07,4,1,2,7,412,潜力用户
UID_00609,102,1,5482.26,2024-09-20 03:57:35,4,1,5,10,415,高价值
UID_00610,149,1,1578.72,2024-08-04 04:53:32,3,1,3,7,313,一般用户
UID_00611,297,1,505.59,2024-03-09 15:48:31,1,1,1,3,111,流失风险
UID_00612,203,1,11702.22,2024-06-11 19:33:13,3,1,5,9,315,高价值
UID_00613,285,1,825.19,2024-03-21 13:05:00,2,1,2,5,212,流失风险
UID_00614,214,1,408.5,2024-05-31 19:52:43,3,1,1,5,311,一般用户
UID_00615,343,1,6487.9,2024-01-23 11:53:13,1,1,5,7,115,需唤回
UID_00616,314,1,1755.69,2024-02-21 10:00:44,1,1,3,5,113,需唤回
UID_00617,169,1,880.0,2024-07-15 09:46:45,3,1,2,6,312,一般用户
UID_00618,124,1,8677.89,2024-08-29 10:54:12,4,1,5,10,415,高价值
UID_00619,150,1,2211.75,2024-08-03 14:26:50,3,1,3,7,313,一般用户
UID_00620,98,1,60.83,2024-09-24 09:03:48,4,1,1,6,411,潜力用户
UID_00621,363,1,875.16,2024-01-03 03:22:07,1,1,2,4,112,流失风险
UID_00622,347,1,9367.0,2024-01-19 23:14:54,1,1,5,7,115,需唤回
UID_00623,203,1,1075.11,2024-06-11 10:11:52,3,1,2,6,312,一般用户
UID_00624,21,1,2149.59,2024-12-10 14:19:59,5,1,3,9,513,潜力用户
UID_00625,256,1,12974.55,2024-04-19 00:26:37,2,1,5,8,215,需唤回
UID_00626,26,1,3337.45,2024-12-05 06:01:12,5,1,4,10,514,高价值
UID_00627,14,1,3313.24,2024-12-17 20:21:32,5,1,4,10,514,高价值
UID_00628,200,1,142.84,2024-06-14 00:49:59,3,1,1,5,311,一般用户
UID_00629,204,1,355.88,2024-06-10 05:20:54,3,1,1,5,311,一般用户
UID_00630,197,1,18914.52,2024-06-17 16:06:57,3,1,5,9,315,高价值
UID_00631,242,1,2029.48,2024-05-03 19:32:59,2,1,3,6,213,需唤回
UID_00632,138,1,6250.5,2024-08-14 23:43:56,4,1,5,10,415,高价值
UID_00633,203,1,163.72,2024-06-11 15:34:36,3,1,1,5,311,一般用户
UID_00634,162,1,3107.64,2024-07-22 09:51:36,3,1,4,8,314,高价值
UID_00635,26,1,2734.68,2024-12-05 22:08:02,5,1,4,10,514,高价值
UID_00636,341,1,1316.3,2024-01-25 18:52:14,1,1,2,4,112,流失风险
UID_00637,233,1,3929.15,2024-05-11 23:35:08,2,1,4,7,214,需唤回
UID_00638,110,1,4174.1,2024-09-12 17:08:30,4,1,4,9,414,高价值
UID_00639,39,1,830.85,2024-11-22 10:23:08,5,1,2,8,512,潜力用户
UID_00640,42,1,3060.04,2024-11-19 05:13:58,5,1,4,10,514,高价值
UID_00641,293,1,15195.88,2024-03-13 08:02:04,1,1,5,7,115,需唤回
UID_00642,347,1,3891.72,2024-01-19 21:31:44,1,1,4,6,114,需唤回
UID_00643,6,1,16963.5,2024-12-25 03:32:30,5,1,5,11,515,高价值
UID_00644,29,1,162.33,2024-12-02 12:29:05,5,1,1,7,511,潜力用户
UID_00645,130,1,24896.36,2024-08-23 16:07:12,4,1,5,10,415,高价值
UID_00646,40,1,1341.7,2024-11-21 17:44:45,5,1,3,9,513,潜力用户
UID_00647,34,1,1147.72,2024-11-27 01:36:45,5,1,2,8,512,潜力用户
UID_00648,190,1,7885.02,2024-06-24 06:22:47,3,1,5,9,315,高价值
UID_00649,257,1,470.2,2024-04-18 20:55:46,2,1,1,4,211,流失风险
UID_00650,32,1,2137.05,2024-11-29 08:58:46,5,1,3,9,513,潜力用户
UID_00651,58,1,3633.68,2024-11-03 19:23:46,5,1,4,10,514,高价值
